时间,开盘价,最高价,最低价,收盘价,成交量,布林上轨1h,布林中轨1h,布林下轨1h,4小时起始时间,4小时收盘价,布林上轨4h,布林中轨4h,布林下轨4h,布林宽度4h,宽度达标4h,上穿上轨4h,跌破下轨4h,Armed当根4h,Armed持续4h,结构高,结构低,结构类型,HLH信号,入场评估,入场信号
2025-03-24 17:00:00+00:00,2079.14,2092.93,2077.1,2088.28,17077.1176,2137.0170312071987,2054.011,1971.0049687928013,2025-03-24 12:00:00+00:00,2089.77,2080.9862768451826,2004.0335,1927.0807231548167,0.0767978946910645,False,True,False,False,False,2092.93,2077.1,1,False,False,
2025-03-24 18:00:00+00:00,2088.28,2101.3,2081.35,2097.25,20472.0265,2138.3832956226265,2059.5045,1980.6257043773733,2025-03-24 12:00:00+00:00,2089.77,2080.9862768451826,2004.0335,1927.0807231548167,0.0767978946910645,False,True,False,False,False,2101.3,2081.35,1,False,False,
2025-03-24 19:00:00+00:00,2097.25,2097.82,2085.35,2088.71,14675.2243,2139.3141559801543,2063.6405000000004,1987.9668440198463,2025-03-24 16:00:00+00:00,2088.71,2093.6934851815654,2010.1285,1926.5635148184344,0.0831439235666431,False,False,False,False,False,2097.82,2085.35,1,False,False,
2025-03-24 20:00:00+00:00,2088.71,2095.41,2082.38,2085.38,7839.2827,2137.695797686991,2067.9700000000003,1998.244202313009,2025-03-24 16:00:00+00:00,2088.71,2093.6934851815654,2010.1285,1926.5635148184344,0.0831439235666431,False,False,False,False,False,2095.41,2082.38,-1,False,False,
2025-03-24 21:00:00+00:00,2085.37,2092.26,2080.51,2083.59,6745.8061,2129.667458868408,2073.1145,2016.5615411315928,2025-03-24 16:00:00+00:00,2088.71,2093.6934851815654,2010.1285,1926.5635148184344,0.0831439235666431,False,False,False,False,False,2092.26,2080.51,-1,False,False,
2025-03-24 22:00:00+00:00,2083.59,2086.99,2075.8,2077.15,11073.4989,2119.129219851605,2077.3665,2035.6037801483944,2025-03-24 16:00:00+00:00,2088.71,2093.6934851815654,2010.1285,1926.5635148184344,0.0831439235666431,False,False,False,False,False,2086.99,2075.8,-1,False,False,
2025-03-24 23:00:00+00:00,2077.15,2084.14,2068.33,2081.2,11880.9782,2110.160761551124,2080.7025000000003,2051.244238448877,2025-03-24 20:00:00+00:00,2081.2,2101.054470040944,2016.654,1932.2535299590552,0.0837034712359626,False,False,False,False,False,2084.14,2068.33,1,False,False,
2025-03-25 00:00:00+00:00,2081.2,2097.7,2077.2,2086.33,12464.4542,2105.5434403844374,2083.0055,2060.467559615563,2025-03-24 20:00:00+00:00,2081.2,2101.054470040944,2016.654,1932.2535299590552,0.0837034712359626,False,False,False,False,False,2097.7,2077.2,1,False,False,
2025-03-25 01:00:00+00:00,2086.32,2086.32,2056.09,2065.18,17047.8447,2101.9005459633177,2083.8205000000003,2065.740454036683,2025-03-24 20:00:00+00:00,2081.2,2101.054470040944,2016.654,1932.2535299590552,0.0837034712359626,False,False,False,False,False,2086.32,2056.09,-1,False,False,
2025-03-25 02:00:00+00:00,2065.19,2069.96,2062.05,2063.07,13126.4212,2102.490396383941,2083.6420000000003,2064.793603616059,2025-03-24 20:00:00+00:00,2081.2,2101.054470040944,2016.654,1932.2535299590552,0.0837034712359626,False,False,False,False,False,2086.32,2056.09,-1,False,False,
2025-03-25 03:00:00+00:00,2063.08,2065.57,2041.83,2043.26,21138.1852,2107.790153642949,2082.347,2056.9038463570505,2025-03-25 00:00:00+00:00,2043.26,2102.810209784139,2020.1205,1937.4307902158607,0.0818661161887511,False,False,False,False,False,2065.57,2041.83,1,False,False,
2025-03-25 04:00:00+00:00,2043.25,2050.4,2037.08,2046.08,11192.3555,2109.955317467358,2080.128,2050.300682532641,2025-03-25 00:00:00+00:00,2043.26,2102.810209784139,2020.1205,1937.4307902158607,0.0818661161887511,False,False,False,False,False,2050.4,2037.08,-1,False,False,
2025-03-25 05:00:00+00:00,2046.08,2051.91,2040.83,2048.48,6951.538,2110.026255545315,2077.8370000000004,2045.6477444546856,2025-03-25 00:00:00+00:00,2043.26,2102.810209784139,2020.1205,1937.4307902158607,0.0818661161887511,False,False,False,False,False,2051.91,2040.83,1,True,False,
2025-03-25 06:00:00+00:00,2048.49,2060.33,2047.05,2055.77,12638.5784,2108.571609026049,2075.914,2043.2563909739508,2025-03-25 00:00:00+00:00,2043.26,2102.810209784139,2020.1205,1937.4307902158607,0.0818661161887511,False,False,False,False,False,2060.33,2047.05,1,False,False,
2025-03-25 07:00:00+00:00,2055.77,2066.98,2050.5,2055.55,14932.4307,2106.9076035215967,2074.0530000000003,2041.198396478404,2025-03-25 04:00:00+00:00,2055.55,2104.5768609471675,2024.6105,1944.6441390528323,0.0789943161385042,False,False,False,False,False,2066.98,2050.5,1,False,False,
2025-03-25 08:00:00+00:00,2055.56,2063.5,2052.44,2060.84,22360.9033,2105.939213854864,2072.909,2039.878786145136,2025-03-25 04:00:00+00:00,2055.55,2104.5768609471675,2024.6105,1944.6441390528323,0.0789943161385042,False,False,False,False,False,2066.98,2050.5,1,False,False,
2025-03-25 09:00:00+00:00,2060.84,2074.1,2056.85,2070.1,14606.477,2105.0449642639555,2072.2975,2039.550035736044,2025-03-25 04:00:00+00:00,2055.55,2104.5768609471675,2024.6105,1944.6441390528323,0.0789943161385042,False,False,False,False,False,2074.1,2056.85,1,False,False,
2025-03-25 10:00:00+00:00,2070.1,2075.36,2062.62,2070.71,7975.7024,2104.297851704039,2071.7925000000005,2039.287148295962,2025-03-25 04:00:00+00:00,2055.55,2104.5768609471675,2024.6105,1944.6441390528323,0.0789943161385042,False,False,False,False,False,2075.36,2062.62,1,False,False,
2025-03-25 11:00:00+00:00,2070.71,2073.48,2065.71,2068.68,13621.778,2102.137288358228,2070.738,2039.3387116417716,2025-03-25 08:00:00+00:00,2068.68,2108.8574287289084,2028.7425,1948.6275712710917,0.0789798889991298,False,False,False,False,False,2073.48,2065.71,1,False,False,
2025-03-25 12:00:00+00:00,2068.68,2070.18,2056.89,2059.6,14327.0512,2101.2741758772736,2069.7605000000003,2038.2468241227268,2025-03-25 08:00:00+00:00,2068.68,2108.8574287289084,2028.7425,1948.6275712710917,0.0789798889991298,False,False,False,False,False,2070.18,2056.89,-1,False,False,
2025-03-25 13:00:00+00:00,2059.59,2080.4,2051.88,2061.58,24791.0573,2098.880246738016,2068.4255,2037.970753261984,2025-03-25 08:00:00+00:00,2068.68,2108.8574287289084,2028.7425,1948.6275712710917,0.0789798889991298,False,False,False,False,False,2070.18,2056.89,-1,False,False,
2025-03-25 14:00:00+00:00,2061.58,2080.0,2053.83,2076.39,21231.2552,2094.97506030418,2067.3825,2039.78993969582,2025-03-25 08:00:00+00:00,2068.68,2108.8574287289084,2028.7425,1948.6275712710917,0.0789798889991298,False,False,False,False,False,2070.18,2056.89,-1,False,False,
2025-03-25 15:00:00+00:00,2076.39,2079.6,2065.18,2067.67,15164.0682,2092.039379869409,2066.3305,2040.6216201305904,2025-03-25 12:00:00+00:00,2067.67,2111.952511501305,2032.9145,1953.8764884986956,0.0777583233346062,False,False,False,False,False,2079.6,2065.18,1,False,False,
2025-03-25 16:00:00+00:00,2067.67,2075.19,2059.73,2068.55,12968.4282,2089.6262225309392,2065.489,2041.3517774690608,2025-03-25 12:00:00+00:00,2067.67,2111.952511501305,2032.9145,1953.8764884986956,0.0777583233346062,False,False,False,False,False,2075.19,2059.73,-1,False,False,
2025-03-25 17:00:00+00:00,2068.55,2083.52,2068.55,2076.35,12259.6692,2088.3198773987697,2065.1269999999995,2041.934122601229,2025-03-25 12:00:00+00:00,2067.67,2111.952511501305,2032.9145,1953.8764884986956,0.0777583233346062,False,False,False,False,False,2083.52,2068.55,1,True,False,
2025-03-25 18:00:00+00:00,2076.34,2076.77,2056.51,2062.62,10711.5129,2086.9077942312774,2064.4005,2041.893205768723,2025-03-25 12:00:00+00:00,2067.67,2111.952511501305,2032.9145,1953.8764884986956,0.0777583233346062,False,False,False,False,False,2076.77,2056.51,-1,False,False,
2025-03-25 19:00:00+00:00,2062.62,2078.9,2062.44,2075.64,13616.554,2085.88100408298,2064.1225,2042.36399591702,2025-03-25 16:00:00+00:00,2075.64,2115.7540372152857,2037.176,1958.597962784714,0.0771440830004731,False,False,False,False,False,2078.9,2062.44,1,False,False,
2025-03-25 20:00:00+00:00,2075.64,2082.99,2063.33,2064.5,11476.6099,2082.1260331357475,2063.031,2043.9359668642524,2025-03-25 16:00:00+00:00,2075.64,2115.7540372152857,2037.176,1958.597962784714,0.0771440830004731,False,False,False,False,False,2082.99,2063.33,1,False,False,
2025-03-25 21:00:00+00:00,2064.51,2077.09,2062.63,2063.65,7291.6767,2082.025526769271,2062.9545000000003,2043.8834732307291,2025-03-25 16:00:00+00:00,2075.64,2115.7540372152857,2037.176,1958.597962784714,0.0771440830004731,False,False,False,False,False,2077.09,2062.63,-1,False,False,
2025-03-25 22:00:00+00:00,2063.65,2067.81,2053.85,2062.63,10314.775,2082.0039809110226,2062.9325,2043.8610190889767,2025-03-25 16:00:00+00:00,2075.64,2115.7540372152857,2037.176,1958.597962784714,0.0771440830004731,False,False,False,False,False,2067.81,2053.85,-1,False,False,
2025-03-25 23:00:00+00:00,2062.63,2069.7,2057.2,2066.15,6556.0028,2080.777608370028,2064.077,2047.376391629972,2025-03-25 20:00:00+00:00,2066.15,2116.925034159362,2041.1690000000003,1965.4129658406384,0.074228086120612,False,False,False,False,False,2069.7,2057.2,1,False,False,
2025-03-26 00:00:00+00:00,2066.16,2076.74,2061.2,2071.72,9309.1063,2080.0593543076766,2065.359,2050.6586456923237,2025-03-25 20:00:00+00:00,2066.15,2116.925034159362,2041.1690000000003,1965.4129658406384,0.074228086120612,False,False,False,False,False,2076.74,2061.2,1,False,False,
2025-03-26 01:00:00+00:00,2071.71,2079.21,2066.5,2074.01,10480.8959,2079.481364332754,2066.6355,2053.789635667246,2025-03-25 20:00:00+00:00,2066.15,2116.925034159362,2041.1690000000003,1965.4129658406384,0.074228086120612,False,False,False,False,False,2079.21,2066.5,1,False,False,
2025-03-26 02:00:00+00:00,2074.02,2074.74,2047.0,2048.5,16531.5199,2080.7235285635784,2066.272,2051.820471436421,2025-03-25 20:00:00+00:00,2066.15,2116.925034159362,2041.1690000000003,1965.4129658406384,0.074228086120612,False,False,False,False,False,2074.74,2047.0,-1,False,False,
2025-03-26 03:00:00+00:00,2048.5,2055.19,2042.6,2049.07,11464.3756,2081.648283065926,2065.948,2050.2477169340737,2025-03-26 00:00:00+00:00,2049.07,2116.569843813232,2043.8255,1971.0811561867688,0.0711844957539002,False,False,False,False,False,2055.19,2042.6,1,False,False,
2025-03-26 04:00:00+00:00,2049.06,2056.92,2047.55,2052.6,11212.5409,2082.2033477172927,2065.536,2048.8686522827074,2025-03-26 00:00:00+00:00,2049.07,2116.569843813232,2043.8255,1971.0811561867688,0.0711844957539002,False,False,False,False,False,2056.92,2047.55,1,False,False,
2025-03-26 05:00:00+00:00,2052.59,2068.0,2049.61,2059.12,11770.8119,2081.7444600491103,2064.987,2048.22953995089,2025-03-26 00:00:00+00:00,2049.07,2116.569843813232,2043.8255,1971.0811561867688,0.0711844957539002,False,False,False,False,False,2068.0,2049.61,1,False,False,
2025-03-26 06:00:00+00:00,2059.12,2069.0,2056.84,2067.0,9747.9356,2081.3733242470907,2064.8015,2048.2296757529093,2025-03-26 00:00:00+00:00,2049.07,2116.569843813232,2043.8255,1971.0811561867688,0.0711844957539002,False,False,False,False,False,2069.0,2056.84,1,False,False,
2025-03-26 07:00:00+00:00,2067.01,2071.4,2063.03,2069.25,16781.6629,2081.431842634975,2064.8300000000004,2048.2281573650257,2025-03-26 04:00:00+00:00,2069.25,2115.380924868301,2048.2535,1981.1260751316984,0.0655460126085967,False,False,False,False,False,2071.4,2063.03,1,False,False,
2025-03-26 08:00:00+00:00,2069.26,2073.35,2061.8,2063.58,15937.7186,2081.461433779848,2065.0289999999995,2048.596566220151,2025-03-26 04:00:00+00:00,2069.25,2115.380924868301,2048.2535,1981.1260751316984,0.0655460126085967,False,False,False,False,False,2071.4,2063.03,1,False,False,
2025-03-26 09:00:00+00:00,2063.58,2065.49,2057.6,2062.63,16606.442,2081.4741983403123,2065.0815,2048.688801659688,2025-03-26 04:00:00+00:00,2069.25,2115.380924868301,2048.2535,1981.1260751316984,0.0655460126085967,False,False,False,False,False,2065.49,2057.6,-1,False,False,
2025-03-26 10:00:00+00:00,2062.62,2075.76,2062.36,2073.11,14357.9735,2080.894189431552,2064.9175000000005,2048.940810568449,2025-03-26 04:00:00+00:00,2069.25,2115.380924868301,2048.2535,1981.1260751316984,0.0655460126085967,False,False,False,False,False,2075.76,2062.36,1,True,False,
2025-03-26 11:00:00+00:00,2073.1,2075.0,2066.66,2068.51,14738.8225,2080.971034622944,2064.9595,2048.947965377056,2025-03-26 08:00:00+00:00,2068.51,2116.21299236848,2051.2635,1986.31400763152,0.0633263277667445,False,False,False,False,False,2075.0,2066.66,1,False,False,
2025-03-26 12:00:00+00:00,2068.52,2070.52,2059.0,2064.64,10868.2733,2080.686178372937,2064.764,2048.8418216270634,2025-03-26 08:00:00+00:00,2068.51,2116.21299236848,2051.2635,1986.31400763152,0.0633263277667445,False,False,False,False,False,2070.52,2059.0,-1,False,False,
2025-03-26 13:00:00+00:00,2064.64,2064.65,2026.98,2028.35,40387.6915,2084.276476040939,2062.364,2040.451523959061,2025-03-26 08:00:00+00:00,2068.51,2116.21299236848,2051.2635,1986.31400763152,0.0633263277667445,False,False,False,False,False,2064.65,2026.98,-1,False,False,
2025-03-26 14:00:00+00:00,2028.35,2037.82,2006.66,2018.1,54698.9838,2089.6636481533624,2060.138,2030.6123518466372,2025-03-26 08:00:00+00:00,2068.51,2116.21299236848,2051.2635,1986.31400763152,0.0633263277667445,False,False,False,False,False,2037.82,2006.66,-1,False,False,
2025-03-26 15:00:00+00:00,2018.1,2021.19,2008.3,2012.27,26505.5513,2092.484134773379,2056.9695,2021.4548652266212,2025-03-26 12:00:00+00:00,2012.27,2115.856921457053,2051.475,1987.0930785429464,0.0627664694495942,False,False,False,False,False,2021.19,2008.3,1,False,False,
2025-03-26 16:00:00+00:00,2012.27,2022.13,2007.24,2014.24,18123.3571,2094.545670225912,2054.4565,2014.3673297740888,2025-03-26 12:00:00+00:00,2012.27,2115.856921457053,2051.475,1987.0930785429464,0.0627664694495942,False,False,False,False,False,2021.19,2008.3,1,False,False,
2025-03-26 17:00:00+00:00,2014.23,2017.0,2003.26,2006.32,31308.8821,2096.784755633485,2051.59,2006.395244366516,2025-03-26 12:00:00+00:00,2012.27,2115.856921457053,2051.475,1987.0930785429464,0.0627664694495942,False,False,False,False,False,2017.0,2003.26,-1,False,False,
2025-03-26 18:00:00+00:00,2006.32,2013.8,1991.15,1994.68,21872.99,2099.6720709601764,2048.1925,1996.712929039824,2025-03-26 12:00:00+00:00,2012.27,2115.856921457053,2051.475,1987.0930785429464,0.0627664694495942,False,False,False,False,False,2013.8,1991.15,-1,False,False,
2025-03-26 19:00:00+00:00,1994.68,2005.13,1981.6,1999.92,28825.1638,2099.896091479104,2044.881,1989.8659085208965,2025-03-26 16:00:00+00:00,1999.92,2116.691967114745,2051.0705,1985.4490328852544,0.0639875295507837,False,False,False,False,False,2005.13,1981.6,1,False,False,
2025-03-26 20:00:00+00:00,1999.91,2017.92,1999.17,2010.5,12560.4147,2097.3574945887085,2041.82,1986.282505411292,2025-03-26 16:00:00+00:00,1999.92,2116.691967114745,2051.0705,1985.4490328852544,0.0639875295507837,False,False,False,False,False,2017.92,1999.17,1,False,False,
2025-03-26 21:00:00+00:00,2010.5,2012.13,1991.85,2008.25,9294.6988,2093.831173153912,2038.532,1983.232826846088,2025-03-26 16:00:00+00:00,1999.92,2116.691967114745,2051.0705,1985.4490328852544,0.0639875295507837,False,False,False,False,False,2012.13,1991.85,-1,False,False,
2025-03-26 22:00:00+00:00,2008.25,2009.39,1995.0,2000.09,8269.9954,2093.761520412932,2036.1115,1978.461479587068,2025-03-26 16:00:00+00:00,1999.92,2116.691967114745,2051.0705,1985.4490328852544,0.0639875295507837,False,False,False,False,False,2012.13,1991.85,-1,False,False,
2025-03-26 23:00:00+00:00,2000.08,2010.4,1996.64,2009.52,7319.5212,2092.61965830437,2034.134,1975.6483416956296,2025-03-26 20:00:00+00:00,2009.52,2116.475975854245,2051.1935000000003,1985.911024145756,0.0636531617853163,False,False,False,False,False,2010.4,1996.64,1,False,False,
2025-03-27 00:00:00+00:00,2009.52,2018.3,2006.78,2017.82,8511.321,2090.636582359312,2032.395,1974.153417640688,2025-03-26 20:00:00+00:00,2009.52,2116.475975854245,2051.1935000000003,1985.911024145756,0.0636531617853163,False,False,False,False,False,2018.3,2006.78,1,False,False,
2025-03-27 01:00:00+00:00,2017.82,2025.59,2017.42,2020.34,9963.5556,2087.5215985956934,2030.456,1973.3904014043064,2025-03-26 20:00:00+00:00,2009.52,2116.475975854245,2051.1935000000003,1985.911024145756,0.0636531617853163,False,False,False,False,False,2025.59,2017.42,1,False,False,
2025-03-27 02:00:00+00:00,2020.34,2037.38,2019.59,2030.51,11095.3028,2083.0494828146084,2028.6315,1974.2135171853915,2025-03-26 20:00:00+00:00,2009.52,2116.475975854245,2051.1935000000003,1985.911024145756,0.0636531617853163,False,False,False,False,False,2037.38,2019.59,1,False,False,
2025-03-27 03:00:00+00:00,2030.5,2036.77,2027.99,2031.32,11450.1516,2077.7286761810037,2026.735,1975.7413238189963,2025-03-27 00:00:00+00:00,2031.32,2113.7529092087784,2052.9445,1992.1360907912217,0.0592401881383333,False,False,False,False,False,2036.77,2027.99,1,False,False,
2025-03-27 04:00:00+00:00,2031.32,2032.87,2025.04,2031.01,6724.4828,2073.1401891745377,2025.1065000000003,1977.0728108254627,2025-03-27 00:00:00+00:00,2031.32,2113.7529092087784,2052.9445,1992.1360907912217,0.0592401881383333,False,False,False,False,False,2032.87,2025.04,-1,False,False,
2025-03-27 05:00:00+00:00,2031.01,2031.01,2020.95,2022.67,7393.3775,2067.776753308258,2023.1085,1978.4402466917415,2025-03-27 00:00:00+00:00,2031.32,2113.7529092087784,2052.9445,1992.1360907912217,0.0592401881383333,False,False,False,False,False,2031.01,2020.95,-1,False,False,
2025-03-27 06:00:00+00:00,2022.67,2030.18,2022.15,2024.58,7548.6083,2058.6895015300656,2020.682,1982.6744984699344,2025-03-27 00:00:00+00:00,2031.32,2113.7529092087784,2052.9445,1992.1360907912217,0.0592401881383333,False,False,False,False,False,2031.01,2020.95,-1,False,False,
2025-03-27 07:00:00+00:00,2024.57,2028.4,2022.16,2026.43,6329.6506,2049.4212161598643,2018.578,1987.734783840136,2025-03-27 04:00:00+00:00,2026.43,2112.079459791818,2053.9665,1995.853540208182,0.0565860833580469,False,False,False,False,False,2028.4,2022.16,1,False,False,
2025-03-27 08:00:00+00:00,2026.42,2029.3,2018.0,2025.7,10729.6626,2038.977047712004,2016.631,1994.284952287996,2025-03-27 04:00:00+00:00,2026.43,2112.079459791818,2053.9665,1995.853540208182,0.0565860833580469,False,False,False,False,False,2028.4,2022.16,1,False,False,
2025-03-27 09:00:00+00:00,2025.71,2032.33,2019.81,2028.78,16953.7471,2039.0467980273245,2016.6525,1994.2582019726751,2025-03-27 04:00:00+00:00,2026.43,2112.079459791818,2053.9665,1995.853540208182,0.0565860833580469,False,False,False,False,False,2028.4,2022.16,1,False,False,
2025-03-27 10:00:00+00:00,2028.79,2035.92,2021.4,2024.87,11299.2244,2039.680145003256,2016.991,1994.3018549967444,2025-03-27 04:00:00+00:00,2026.43,2112.079459791818,2053.9665,1995.853540208182,0.0565860833580469,False,False,False,False,False,2028.4,2022.16,1,False,False,
2025-03-27 11:00:00+00:00,2024.86,2030.31,2012.21,2016.21,15622.2463,2039.772732242213,2017.188,1994.603267757787,2025-03-27 08:00:00+00:00,2016.21,2111.9231294094866,2054.0530000000003,1996.1828705905136,0.0563472601821728,False,False,False,False,False,2030.31,2012.21,1,False,False,
2025-03-27 12:00:00+00:00,2016.21,2025.18,2013.23,2018.02,12192.3061,2039.9210864910424,2017.377,1994.8329135089568,2025-03-27 08:00:00+00:00,2016.21,2111.9231294094866,2054.0530000000003,1996.1828705905136,0.0563472601821728,False,False,False,False,False,2030.31,2012.21,1,False,False,
2025-03-27 13:00:00+00:00,2018.01,2022.03,1987.06,2003.34,41566.3436,2040.1165460652,2017.228,1994.3394539348,2025-03-27 08:00:00+00:00,2016.21,2111.9231294094866,2054.0530000000003,1996.1828705905136,0.0563472601821728,False,False,False,False,False,2022.03,1987.06,-1,False,False,
2025-03-27 14:00:00+00:00,2003.33,2026.04,1996.49,2025.75,43907.3054,2039.3236325938951,2018.7815,1998.2393674061043,2025-03-27 08:00:00+00:00,2016.21,2111.9231294094866,2054.0530000000003,1996.1828705905136,0.0563472601821728,False,False,False,False,False,2026.04,1996.49,1,True,False,
2025-03-27 15:00:00+00:00,2025.76,2026.32,2000.19,2005.49,26491.3309,2038.65461687435,2019.06,1999.4653831256496,2025-03-27 12:00:00+00:00,2005.49,2112.145358549909,2050.8695,1989.593641450091,0.0597559801341908,False,False,False,False,False,2026.32,2000.19,1,False,False,
2025-03-27 16:00:00+00:00,2005.48,2015.16,2000.46,2000.94,19272.9424,2039.4789850237803,2018.582,1997.6850149762192,2025-03-27 12:00:00+00:00,2005.49,2112.145358549909,2050.8695,1989.593641450091,0.0597559801341908,False,False,False,False,False,2026.32,2000.19,1,False,False,
2025-03-27 17:00:00+00:00,2000.94,2008.39,1993.65,2000.08,19648.1113,2040.2092855109388,2018.1735,1996.1377144890612,2025-03-27 12:00:00+00:00,2005.49,2112.145358549909,2050.8695,1989.593641450091,0.0597559801341908,False,False,False,False,False,2008.39,1993.65,-1,False,False,
2025-03-27 18:00:00+00:00,2000.08,2014.84,1999.4,2009.2,10732.1171,2039.4330804684264,2018.629,1997.824919531574,2025-03-27 12:00:00+00:00,2005.49,2112.145358549909,2050.8695,1989.593641450091,0.0597559801341908,False,False,False,False,False,2014.84,1999.4,1,True,False,
2025-03-27 19:00:00+00:00,2009.21,2014.28,2002.76,2004.08,18070.7738,2039.7951176493475,2018.357,1996.918882350653,2025-03-27 16:00:00+00:00,2004.08,2107.780065601561,2046.435,1985.0899343984397,0.0599531044001504,False,False,False,False,False,2014.28,2002.76,1,False,False,
2025-03-27 20:00:00+00:00,2004.13,2011.37,2000.4,2007.37,16148.6294,2039.829867429239,2017.8345,1995.8391325707607,2025-03-27 16:00:00+00:00,2004.08,2107.780065601561,2046.435,1985.0899343984397,0.0599531044001504,False,False,False,False,False,2011.37,2000.4,-1,False,False,
2025-03-27 21:00:00+00:00,2007.37,2020.0,2003.0,2018.0,14705.4614,2039.6816237363369,2017.7175,1995.753376263663,2025-03-27 16:00:00+00:00,2004.08,2107.780065601561,2046.435,1985.0899343984397,0.0599531044001504,False,False,False,False,False,2020.0,2003.0,1,True,False,
2025-03-27 22:00:00+00:00,2018.01,2018.82,2006.52,2007.81,5697.1292,2038.104845668723,2016.5825,1995.0601543312769,2025-03-27 16:00:00+00:00,2004.08,2107.780065601561,2046.435,1985.0899343984397,0.0599531044001504,False,False,False,False,False,2020.0,2003.0,1,False,False,
2025-03-27 23:00:00+00:00,2007.82,2008.7,1999.68,2003.66,8581.0571,2036.284776951858,2015.1995,1994.1142230481416,2025-03-27 20:00:00+00:00,2003.66,2102.7513874749707,2042.1295,1981.507612525029,0.0593712469997332,False,False,False,False,False,2008.7,1999.68,1,False,False,
2025-03-28 00:00:00+00:00,2003.67,2007.15,1991.63,2004.88,10898.4069,2034.0720856798157,2013.893,1993.7139143201848,2025-03-27 20:00:00+00:00,2003.66,2102.7513874749707,2042.1295,1981.507612525029,0.0593712469997332,False,False,False,False,False,2007.15,1991.63,-1,False,False,
2025-03-28 01:00:00+00:00,2004.88,2015.46,1995.0,2008.98,13195.5686,2033.0601055543077,2013.2085,1993.3568944456924,2025-03-27 20:00:00+00:00,2003.66,2102.7513874749707,2042.1295,1981.507612525029,0.0593712469997332,False,False,False,False,False,2015.46,1995.0,1,True,False,
2025-03-28 02:00:00+00:00,2008.99,2015.93,2005.04,2007.74,8970.3385,2031.606391971728,2012.3665,1993.1266080282717,2025-03-27 20:00:00+00:00,2003.66,2102.7513874749707,2042.1295,1981.507612525029,0.0593712469997332,False,False,False,False,False,2015.93,2005.04,1,False,False,
2025-03-28 03:00:00+00:00,2007.74,2009.0,1995.36,1999.84,12895.0604,2029.8552644741892,2011.037,1992.2187355258104,2025-03-28 00:00:00+00:00,1999.84,2096.944715334819,2037.686,1978.427284665181,0.0581627545508178,False,False,False,False,False,2009.0,1995.36,1,False,False,
2025-03-28 04:00:00+00:00,1999.84,2004.7,1900.0,1937.62,87168.1851,2043.5375757244176,2006.6330000000005,1969.728424275583,2025-03-28 00:00:00+00:00,1999.84,2096.944715334819,2037.686,1978.427284665181,0.0581627545508178,False,False,False,False,False,2004.7,1900.0,-1,False,False,
2025-03-28 05:00:00+00:00,1937.62,1937.64,1910.34,1915.63,40423.416,2054.523632592424,2000.9755,1947.427367407576,2025-03-28 00:00:00+00:00,1999.84,2096.944715334819,2037.686,1978.427284665181,0.0581627545508178,False,False,False,False,False,2004.7,1900.0,-1,False,False,
2025-03-28 06:00:00+00:00,1915.62,1928.48,1911.88,1915.48,26216.9201,2060.0046930583926,1995.506,1931.007306941607,2025-03-28 00:00:00+00:00,1999.84,2096.944715334819,2037.686,1978.427284665181,0.0581627545508178,False,False,False,False,False,2004.7,1900.0,-1,False,False,
2025-03-28 07:00:00+00:00,1915.49,1921.9,1903.66,1910.21,50752.4211,2064.254829806515,1990.206,1916.1571701934852,2025-03-28 04:00:00+00:00,1910.21,2108.04332213836,2029.1365,1950.22967786164,0.0777737940630017,False,False,True,False,False,1921.9,1903.66,1,False,False,
2025-03-28 08:00:00+00:00,1910.21,1918.15,1904.51,1907.13,33946.0747,2066.171605611308,1984.6615,1903.1513943886928,2025-03-28 04:00:00+00:00,1910.21,2108.04332213836,2029.1365,1950.22967786164,0.0777737940630017,False,False,True,False,False,1921.9,1903.66,1,False,False,
2025-03-28 09:00:00+00:00,1907.14,1916.0,1902.38,1908.92,20486.4067,2067.600902024415,1979.9405,1892.280097975585,2025-03-28 04:00:00+00:00,1910.21,2108.04332213836,2029.1365,1950.22967786164,0.0777737940630017,False,False,True,False,False,1916.0,1902.38,-1,False,False,
2025-03-28 10:00:00+00:00,1908.93,1915.79,1905.51,1909.7,14543.6411,2064.357009923091,1974.138,1883.918990076909,2025-03-28 04:00:00+00:00,1910.21,2108.04332213836,2029.1365,1950.22967786164,0.0777737940630017,False,False,True,False,False,1916.0,1902.38,-1,False,False,
2025-03-28 11:00:00+00:00,1909.7,1925.0,1860.0,1900.48,62108.0992,2063.5377474483234,1968.8875,1874.2372525516769,2025-03-28 08:00:00+00:00,1900.48,2119.231430156395,2021.9975,1924.7635698436052,0.0961761131320833,True,False,True,False,False,1925.0,1860.0,1,False,False,
2025-03-28 12:00:00+00:00,1900.47,1903.87,1880.66,1884.32,40356.7279,2063.579309618551,1963.0565,1862.5336903814489,2025-03-28 08:00:00+00:00,1900.48,2119.231430156395,2021.9975,1924.7635698436052,0.0961761131320833,True,False,True,False,False,1925.0,1860.0,1,False,False,
2025-03-28 13:00:00+00:00,1884.33,1902.26,1880.45,1886.82,27417.5976,2061.819591168659,1957.3935,1852.967408831341,2025-03-28 08:00:00+00:00,1900.48,2119.231430156395,2021.9975,1924.7635698436052,0.0961761131320833,True,False,True,False,False,1925.0,1860.0,1,False,False,
